id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3jjsRKEsF42ccXf8kWR3nu,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,4
7IBzp33O4Hjr92wXtH3yQJ,0.276,0.846,1,-7.561,0,0.0725,0.000244,0.311,0.197,0.668,157.458,4
7qwt4xUIqQWCu1DJf96g2k,0.839,0.473,10,-7.835,0,0.0607,0.641,0.000459,0.0939,0.0644,98.732,4
6tZ3b7ik1QDXFAZlXib0YZ,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079,4
2lO8mP1QvI7RizGcBYQ7Mx,0.649,0.428,8,-4.584,0,0.0313,0.766,0.00294,0.0816,0.514,77.057,4
1zFbBrZmJr1Z49HYe84dBg,0.588,0.855,9,-6.153,1,0.0372,0.0735,0.815,0.128,0.717,141.941,4
3pANfZVFdtuVnJsE6xa5Ox,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,4
5tqZJUHEuqdN12RZVq2l9p,0.7,0.414,0,-10.864,1,0.0373,0.849,0.0606,0.107,0.444,60.479,4
7wvwXi9Z66dcH5t202vVkN,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,4
4K5d58UkmjqNsA7kY43jgt,0.616,0.203,6,-11.421,0,0.0331,0.921,0.0,0.106,0.416,79.824,4
6QdnKD1zwEgyOWtkrdzlOF,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,4
6rz0dTA0PdhXImFV5EjM0w,0.715,0.639,5,-5.017,0,0.0752,0.0622,0.0,0.157,0.151,149.996,4
23c9gmiiv7RCu7twft0Mym,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,4
07KAR4TO4XNVI9QpOx7aOq,0.821,0.916,8,-2.898,0,0.0781,0.239,0.0,0.104,0.935,127.023,4
7pT6WSg4PCt4mr5ZFyUfsF,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,4
6wmAHw1szh5RCKSRjiXhPe,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,4
2U2Z1IXnmJIvlknWizFykZ,0.725,0.674,11,-5.254,0,0.0363,0.0325,3.55e-06,0.0531,0.773,120.057,4
5p7GiBZNL1afJJDUrOA6C8,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,4
0pMfPzdRiPAoSM9yWF4OcT,0.611,0.555,6,-6.372,0,0.0274,0.0952,0.0,0.11,0.413,88.969,4
1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4
5poS8LyxohSACjuIZ61EyS,0.581,0.533,4,-8.433,0,0.0274,0.0217,0.00539,0.259,0.466,87.017,4
6P1XtHEPUFa7vLYFssqTOc,0.86,0.553,2,-9.096,1,0.0665,0.0998,0.056,0.264,0.131,106.985,4
4XYo3W8U6IY42EbB01rnR4,0.733,0.262,0,-13.766,1,0.028,0.224,4.79e-06,0.105,0.444,135.497,3
0hJS3EHWC4uL9sJ52ErpoN,0.799,0.497,4,-6.57,1,0.141,0.0745,1.28e-05,0.174,0.488,115.157,4
22oEJW6r2rMb9z4IntfyEa,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,4
5wPyd3IQAZft1vmxoIqGrU,0.722,0.686,7,-6.173,0,0.24,0.316,0.0,0.352,0.435,77.015,4
2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,4
1T575AhHueYinKSDflEsGK,0.552,0.371,7,-9.104,0,0.0359,0.857,0.0,0.0838,0.245,199.843,3
4BiiOzZCrXEzHRLYcYFiD5,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,4
5t3Vk8bRKylx4fjj7qlbib,0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,4
7I3skNaQdvZSS7zXY2VHId,0.53,0.816,9,-6.149,1,0.0503,0.0105,0.00061,0.379,0.371,87.019,4
1NjzNt18LlNTuJYErYGvbQ,0.504,0.58,1,-5.917,1,0.0279,0.0101,0.491,0.071,0.585,157.026,4
5FgdPkPCffPktT5qnWls8Y,0.644,0.928,6,-2.966,0,0.0939,0.00123,0.0,0.0793,0.571,95.059,4
6nVm313QmsPlNllntTart1,0.211,0.558,3,-6.232,1,0.041,0.0304,0.0,0.0978,0.317,143.452,4
7FXuCkl1kfxwS5icDjTwbM,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,4
5bINaNAghUCg4uHIsuDgjG,0.352,0.856,9,-4.734,0,0.0759,0.0033,0.0,0.144,0.272,160.961,4
2Xc9MR2NMc5IKPFKaEjt1k,0.761,0.637,10,-5.432,0,0.313,0.000278,0.0,0.251,0.374,185.904,4
7pBsquIkbED6W6uSQJGbkn,0.604,0.736,10,-5.596,0,0.0555,0.00608,0.109,0.11,0.345,118.012,4
42bbDWZ8WmXTH7PkYAlGLu,0.614,0.527,10,-6.374,1,0.0302,0.597,0.0,0.11,0.354,121.941,4
4keoy2fqgwGnbWlm3ZVZFa,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,3
6sUQqRmOcRyAG5M3EWXzr3,0.859,0.605,7,-7.635,0,0.357,0.251,0.0,0.132,0.722,82.91,4
0SIooo95Kba3UwPBRUOcmd,0.746,0.532,10,-8.336,1,0.0649,0.725,6.67e-06,0.101,0.976,121.375,4
58TaFP5j5i9swOf584yon2,0.689,0.723,0,-4.052,0,0.0836,0.0985,0.0,0.158,0.288,160.042,4
3WqWKsKNFjhPGk4xPls6rX,0.863,0.46,4,-7.122,0,0.326,0.281,0.000257,0.113,0.57,149.071,4
6rdAeP52MWJeyYD2B481mq,0.74,0.762,0,-1.313,1,0.33,0.189,0.0,0.4,0.892,139.943,4
1wuqCUWHniGdEmOKZbQ1cg,0.124,0.437,2,-8.21,1,0.0409,0.0128,0.0,0.12,0.103,80.889,5
6AAYNz8jXvVlgG9IpYi42Z,0.956,0.377,6,-7.965,1,0.0804,0.566,0.414,0.313,0.566,119.993,4
03h0ioes0mfaZIeAO1fV5o,0.543,0.507,10,-8.119,1,0.0269,0.374,0.0343,0.11,0.193,100.13,4
4UKCKdYiLN6IMA5ZESUTL7,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,4
2Grb4G6t9VIqo6moKUloom,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,4
6Ju28M6P8Y8sLjBgWjyUUD,0.729,0.675,2,-5.62,0,0.0415,0.53,0.0,0.0985,0.332,116.016,4
7aNW0M1R6eUnoXKpN2HncV,0.654,0.584,1,-6.629,1,0.0292,0.0178,0.0,0.23,0.535,115.054,4
5yjRnZHSjhLkVFad8GOTKV,0.485,0.366,2,-8.373,1,0.0265,0.354,1.52e-05,0.141,0.223,130.866,4
31Hx0pInhn2tSq5gdhWv0d,0.631,0.728,9,-5.185,0,0.0748,0.226,0.00118,0.0682,0.295,80.003,4
2woGHWgrFfjXAgdUsitbqr,0.616,0.835,7,-4.277,1,0.0354,0.162,0.0,0.0977,0.8,97.96,4
7BXW1QCg56yzEBV8pW8pah,0.643,0.638,1,-4.947,0,0.0407,0.204,0.0,0.0707,0.6,82.001,4
2N2s2s2w0jmSIPNZcm8Jnr,0.623,0.624,1,-5.469,1,0.0595,0.0941,0.0,0.119,0.347,180.016,4
1kVYXfxTWSftIZtmYr6yH8,0.889,0.453,8,-8.782,1,0.261,0.0274,4.75e-06,0.156,0.428,140.025,4
7FVGIPgLMDChTffvG2LuHV,0.614,0.585,10,-9.483,1,0.164,0.134,0.000129,0.0948,0.211,169.905,4
3xca35T5BVLg4ePuVzc7wW,0.49,0.889,6,-2.94,1,0.0363,0.109,0.0,0.168,0.672,144.089,4
3DxDNZNMA2H9hnWeblvRgL,0.37,0.129,6,-14.935,1,0.0407,0.914,6.44e-06,0.103,0.0991,118.57,4
71DxoKxpHcW8iaYNczwGi3,0.5,0.55,5,-8.447,1,0.0286,0.189,0.0921,0.0999,0.522,76.04,4
1oSDiyNMslJoTCfUZBHNP2,0.594,0.516,9,-7.848,0,0.0316,0.198,2.91e-05,0.0736,0.154,108.017,4
7cEZShpmZ7dencnV8ibyUS,0.713,0.495,5,-6.885,0,0.111,0.0467,0.0,0.215,0.426,130.046,4
5kqr6EkKEafBGKxzjdXOVP,0.417,0.869,1,-6.173,1,0.103,0.00157,0.0,0.405,0.665,179.972,4
4wDgL9CFL7ee8Z7gwQCXJW,0.609,0.665,1,-6.087,1,0.0294,0.498,3.53e-05,0.115,0.37,145.979,4
